"DATE","BULAN","TAHUN","TINGGI HILAL MINIMUM","ELONGASI GEOSENTRIK MINIMUM","ELONGASI TOPOSENTRIK MINIMUM","BEDA AZIMUT MINIMUM","TINGGI HILAL MAKSIMUM","ELONGASI GEOSENTRIK MAKSIMUM","ELONGASI TOPOSENTRIK MAKSIMUM","BEDA AZIMUT MAKSIMUM","MABIMS NOT VISIBLE","MABIMS VISIBLE","ODDEH NOT VISIBLE","ODDEH VISIBLE OPTIC","ODDEH VISIBLE NAKED EYE"
"2001-8-19","6","1422","1.9832504016378","5.3202018355677","4.5162209383374","1.3476467928212","4.8972712061782","6.8801269347356","5.8984809011864","3.6858508712691","0.7","0.3","0.98","0.02","0"
"2001-9-17","7","1422","-2.0245611455295","4.9594946507531","4.4585681368724","3.9123746579287","1.3054353989148","5.081708227352","5.2142050607444","5.0804151106701","1","0","1","0","0"
"2001-10-17","8","1422","6.2010045489562","8.4795835735004","7.4918021582239","-0.66229997190578","8.2469245635263","10.145201645575","9.1997362257713","3.0449897727128","0","1","0","0.46","0.54"
"2001-11-15","9","1422","-0.67918467814523","2.9908051297124","2.5044704046056","1.6102085333267","1.5581361351202","3.8761877151393","3.2320159625156","2.8264334616685","1","0","1","0","0"
"2001-12-15","10","1422","3.8783230441672","5.7770825290847","4.8624035115797","-1.6358476603004","5.8155146512789","7.6512257652878","6.7262549604693","1.0469894278968","0.32","0.68","0.5","0.5","0"
"2002-1-13","11","1422","-4.0046355608626","2.3239072475306","2.370373349276","-2.7666523473262","-1.4096733048865","3.1409454411856","3.8527920583399","-2.1900715143405","1","0","1","0","0"
"2002-2-12","12","1422","-0.36161090340836","4.3388474903829","3.8499140445342","-4.1150700937339","2.3450110349966","4.8589975378861","4.3250004475216","-2.6427754315899","1","0","1","0","0"
"2002-3-14","1","1423","2.5645924616413","5.8159340347284","5.0206038736951","-3.9247777001538","4.8059194689073","6.6912682656085","5.9327420997259","-1.4536869230213","0.7","0.3","1","0","0"
"2002-4-12","2","1423","-5.3104454310865","5.5817838682313","5.782498076305","-6.5010422079168","-2.1841666528797","6.6954696846503","7.148697736055","-5.1368502594628","1","0","1","0","0"
"2002-5-12","3","1423","-2.409950682902","2.3160910514743","1.9321120644261","-2.7019022301663","-0.39277174587335","2.7014495400664","2.9711395462466","-1.8813330505855","1","0","1","0","0"
"2002-6-11","4","1423","2.1276397421633","4.3131351791715","3.4798234312929","0.34126788606659","4.4304309671916","6.2205148097012","5.2781130532496","2.4520995209768","1","0","1","0","0"
"2002-7-10","5","1423","-3.1303311054551","2.6240361379321","2.4439091232688","2.3729313342816","-0.23179648219897","2.8456941286988","3.3441551775048","2.7242492378307","1","0","1","0","0"
"2002-8-9","6","1423","6.0702273450875","8.8589962701068","7.9868023927229","0.30529689469387","8.8466266882851","10.672423228927","9.6847049184469","4.0229068789808","0","1","0","0.32","0.68"
"2002-9-7","7","1423","2.1451816797447","5.8857396890048","5.0526369279575","1.7932124666106","5.0438052597019","7.1169546971468","6.2489419092048","4.3251720865163","0.47","0.53","0.95","0.05","0"
"2002-10-6","8","1423","-2.6886775424532","4.2726903775284","3.8336121800285","3.6285007197553","0.4041409227014","4.7054678625611","4.9594766726565","4.6940681849121","1","0","1","0","0"
"2002-11-5","9","1423","5.0591714608173","7.0170686371765","6.0270970920447","-2.2062227508185","7.1363961863102","9.0078648055016","8.0077752908012","1.1072112361732","0","1","0","1","0"
"2002-12-4","10","1423","-1.5557344780536","0.50615378835992","0.31546645583893","-1.0579175528495","0.6876033635599","2.5347549301391","1.5499378829184","-0.29860609824365","1","0","1","0","0"
"2003-1-3","11","1423","4.5099501936997","7.263079856846","6.4448892808045","-3.7904850802081","7.2999780316196","9.1126176771093","8.1586218413431","-0.64413970160527","0","1","0.03","0.97","0"
"2003-2-1","12","1423","-2.1115880931717","4.5918729039632","4.1686748121567","-4.6716474278749","1.1138947917516","4.6820054224234","4.8359583897386","-3.6861457125027","1","0","1","0","0"
"2003-3-3","1","1424","2.3697908840571","5.695391181065","4.9116087996969","-3.9350364967809","4.7243589369698","6.6272012188469","5.826211648077","-1.4398942633422","0.78","0.22","1","0","0"
"2003-4-1","2","1424","-5.2589902423687","5.2958374561465","5.4832067587953","-6.2249616160712","-2.2172166584528","6.4305727933389","6.9286283244985","-4.8449854610128","1","0","1","0","0"
"2003-5-1","3","1424","-2.9670602434338","1.7176302955363","1.6796769807844","-2.5003805368272","-1.1368446610824","2.5650592473886","3.0030613592057","-1.6522678567042","1","0","1","0","0"
"2003-5-31","4","1424","-0.46375035804601","2.0869359317722","1.5793987382728","1.1303654384579","1.7378926901682","3.7068994313508","2.8772222316866","2.3176480081946","1","0","1","0","0"
"2003-6-30","5","1424","4.1202619069075","7.534365294882","6.8410590206036","2.0988487525372","7.2139437853036","9.2055344110571","8.3151888823323","5.0775499351037","0","1","0.1","0.9","0"
"2003-7-29","6","1424","-0.84179689320636","4.7877198981559","4.3812185925244","3.4570946434526","2.4454082769268","5.4560162826795","4.9637964966606","4.694625941693","1","0","1","0","0"
"2003-8-28","7","1424","6.9809922566443","9.4140311545971","8.5146516288255","-0.65849275554388","9.2244927300343","11.036723176871","10.074153243718","3.3978916078901","0","1","0","0.04","0.96"
"2003-9-26","8","1424","1.8410431452907","4.735100083393","3.8179109106548","0.63150605335937","4.1125008144365","5.9867150181691","5.100787500687","3.0039246888808","1","0","1","0","0"
"2003-10-26","9","1424","8.5567547871845","11.388009416519","10.479857098989","-5.7110604667495","11.523399053458","13.423283379636","12.433079356135","-0.94888300185687","0","1","0","0","1"
"2003-11-24","10","1424","2.8260407540486","5.6681560400941","4.8604034144469","-3.98434062108","5.8365968385776","7.8344003340505","6.8414875370624","-1.3971312232174","0.34","0.66","0.7","0.3","0"
"2003-12-23","11","1424","-3.026529555671","3.4042522185427","3.2320472465808","-3.594544570941","0.37491680267756","3.7888543161526","3.9104471605801","-3.0698651302671","1","0","1","0","0"
"2004-1-22","12","1424","5.1220956973221","8.1714783525846","7.3518287215222","-4.3157329658132","8.0494579182728","9.8927684450455","8.9161216989522","-0.77292140019694","0","1","0","0.76","0.24"
"2004-2-20","1","1425","-0.94612547049629","4.8020913369061","4.2514323769276","-4.7444226478254","2.0923295635275","5.002483050578","4.7451910522149","-3.1442500103486","1","0","1","0","0"
"2004-3-21","2","1425","3.8733043641657","5.8300797496654","4.8960440991756","-1.485666286543","5.4168343269154","7.1845758256438","6.2705415752737","1.4542237639554","0.4","0.6","0.64","0.36","0"
"2004-4-19","3","1425","-3.6157482610765","1.3160037886185","1.7156032561092","-2.3384267434844","-1.8350772014864","2.6632615349851","3.2809634017472","-1.2444428706424","1","0","1","0","0"
"2004-5-19","4","1425","-1.0691449615226","2.3027055188752","2.0016737444544","1.8779710136744","1.3017402460804","3.7124790193675","3.1202572484115","2.9466027703841","1","0","1","0","0"
"2004-6-18","5","1425","2.4874007410986","6.7191529819961","6.1633985477699","3.3021519020727","5.772520755233","8.1901940109521","7.3830007000587","5.6661642968819","0.07","0.93","0.79","0.21","0"
"2004-7-17","6","1425","-3.2956073916488","4.8815529350116","4.6381225731308","4.543899767505","0.09753864052347","5.0466273511407","5.3915195316442","5.0056105180759","1","0","1","0","0"
"2004-8-16","7","1425","2.1851330849174","5.7509948967531","5.0260475618532","1.8191040748837","4.8442797243295","6.8420294963055","6.0146309198219","4.1907246046921","0.62","0.38","1","0","0"
"2004-9-14","8","1425","-4.0345474385504","3.7242500561272","3.7037808280453","3.6711415202141","-1.2222732395092","4.6831020581862","5.1996736793837","4.5953035318777","1","0","1","0","0"
"2004-10-14","9","1425","1.1126621824582","3.0241383029315","2.097616165878","-1.7689570718941","2.9747574320012","4.7890985179378","3.8175616636992","0.18742604596173","1","0","1","0","0"
"2004-11-13","10","1425","6.5021663976907","10.399227772663","9.6216785675764","-7.0970396414381","10.201173066807","12.454055757778","11.504822423224","-3.0339918312474","0","1","0","0.03","0.97"
"2004-12-12","11","1425","1.276300397414","5.7511918814441","5.188244379437","-5.3040566114731","4.9896621249227","7.5362565286012","6.6314631215524","-3.1766959907478","0.52","0.48","0.97","0.03","0"
"2005-1-10","12","1425","-3.8343210073469","4.9526748911973","4.6493762955932","-5.2590604926551","0.10238563208948","5.3521793450685","5.8052954055027","-4.5543931716392","1","0","1","0","0"
"2005-2-9","1","1426","4.8839837326827","7.3717109988556","6.4651738651718","-3.0236512135357","7.2220923820296","9.0758999624109","8.0761220927279","0.57964849722347","0","1","0","1","0"
"2005-3-10","2","1426","-1.2689746487957","2.8342967230595","2.1984151090804","-2.8194069169299","1.0408371822687","3.1463700766393","2.852394317202","-1.2987725732197","1","0","1","0","0"
"2005-4-9","3","1426","3.2498085924301","6.3045290642146","5.4897524026982","1.951648182951","5.8714282731608","8.0709712870524","7.2459068226185","4.8674979583894","0.1","0.9","0.64","0.36","0"
"2005-5-8","4","1426","-3.0311292001895","2.2167548307987","2.4396914374102","1.8236705935231","-0.58795347556401","2.8283893156088","2.855177070482","2.7165398525852","1","0","1","0","0"
"2005-6-7","5","1426","1.4884697231809","6.5761882495209","6.0898769695986","4.22789282458","5.0647814019147","8.0162852744189","7.2965658253447","6.2719471036302","0.37","0.63","0.97","0.03","0"
"2005-7-6","6","1426","-3.9813906712198","4.9769580339393","4.8345230046814","4.7426142538956","-0.50453392472234","5.2469940242619","5.6883634679479","5.1722285099412","1","0","1","0","0"
"2005-8-5","7","1426","1.0135359492089","5.0091436834301","4.3888629388627","2.277375509515","3.7296223193308","5.9125991899449","5.1906065661304","4.1907905259943","1","0","1","0","0"
"2005-9-4","8","1426","4.8727858983774","6.6962394746958","5.8076396161189","-2.0402892297586","6.3516536422924","8.1342970210918","7.2656065229146","1.0824451675945","0","1","0.03","0.97","0"
"2005-10-3","9","1426","-2.6092499975424","0.30424346250584","0.32126874070226","-0.04461736698488","-1.1450955978364","1.0745142267713","1.866489153665","0.85049122125491","1","0","1","0","0"
"2005-11-2","10","1426","0.20259492267944","4.3138287540502","3.8083563509284","-4.6542972870348","3.1535779818962","5.9210817088305","5.2577186012879","-2.9737594914665","1","0","1","0","0"
"2005-12-2","11","1426","5.923396984103","10.469739969818","9.7740146887945","-7.6232959913656","9.9572097552334","12.354825533068","11.43989247745","-3.8173144456233","0","1","0","0.11","0.89"
"2005-12-31","12","1426","0.89468921180325","5.8221961990183","5.2476463836397","-5.229427178996","4.5829957367698","7.1608501366993","6.3268943788608","-3.1854707890033","0.63","0.37","1","0","0"
"2006-1-28","1","1427","-4.4660070621914","4.4525326774092","4.3360754362664","-5.3157140803793","-0.83444626933315","5.5001063996744","6.0463175393886","-4.3365347659509","1","0","1","0","0"
"2006-2-27","2","1427","3.2681307430345","5.1957131478354","4.1815338940431","-0.45660503467207","5.1095276939573","7.0629759617585","6.1262400160419","2.5589422587733","0.64","0.36","0.85","0.15","0"
"2006-3-28","3","1427","-2.8104024631772","0.39092454387087","0.76714067900616","-0.30602438431725","-1.0613004544521","1.071827235689","1.983414708375","0.91683171910643","1","0","1","0","0"
"2006-4-27","4","1427","2.4278116772095","7.8067878025106","7.2143720275887","4.8048421523358","6.2617444810556","9.6473642788858","8.923233910388","7.5852496301858","0.07","0.93","0.54","0.46","0"
"2006-5-26","5","1427","-2.1849370966457","4.8234202729221","4.7029847104846","4.6634229404038","1.4686029687407","5.7977550375033","5.5198873586089","5.517131592583","1","0","1","0","0"
"2006-6-25","6","1427","5.2369831144736","9.4242472935218","8.75742014337","3.0755922862461","8.8457637742334","11.032269676174","10.152568029385","6.5918565390139","0","1","0","0.48","0.52"
"2006-7-24","7","1427","0.13969028215121","4.4490737278283","3.9034758401393","2.42187426073","2.9967503217353","5.3243040541541","4.6446259732261","4.0277454502477","1","0","1","0","0"
"2006-8-23","8","1427","4.4865753810437","6.2781447667946","5.388336503886","-2.2713586358725","5.9542076202133","7.769475455339","6.9189173383081","0.71621589952099","0.1","0.9","0.31","0.69","0"
"2006-9-21","9","1427","-3.2208774454501","0.36424634612175","1.0642914167184","-0.3486526018342","-1.8388979975911","1.4947001457754","2.3889018102086","0.56174861316117","1","0","1","0","0"
"2006-10-21","10","1427","-1.909434661856","3.2934962441358","3.1901670787783","-4.0775341759937","0.74013898280376","4.3030400081516","4.0806917495777","-3.1875516819063","1","0","1","0","0"
"2006-11-20","11","1427","1.1085246836356","6.7297105724288","6.2578341016056","-6.6622413665514","4.8138418049901","8.1164459270653","7.4703534660118","-4.7341693076648","0.51","0.49","0.99","0.01","0"
"2006-12-19","12","1427","-5.3113878531122","5.0525511899141","5.1120419889057","-5.432523350218","-1.6240609612494","5.7522159113617","6.3724379911313","-4.5414247530719","1","0","1","0","0"
"2007-1-18","1","1428","0.96467442969623","4.4361291452246","3.740050855749","-3.4597037744042","3.7514061063933","5.714929101025","4.7690173729391","-1.3137859212325","1","0","1","0","0"
"2007-2-17","2","1428","6.5757860815758","9.4605291084612","8.4782323533568","1.5446972024398","9.2524347287687","11.438560350894","10.594537003956","5.8423429772571","0","1","0","0.09","0.91"
"2007-3-18","3","1428","0.20566938186101","3.8206003029033","3.090993393084","2.3820940542169","2.8959824463357","5.6717440668618","5.1084197620428","4.4716445022792","1","0","1","0","0"
"2007-4-17","4","1428","6.1664334238026","13.065682868578","12.375162047621","7.1671527886787","11.084498772282","15.036373045506","14.280478003208","11.497386675988","0","1","0","0","1"
"2007-5-16","5","1428","2.672861371237","8.9625817822743","8.4269996976351","5.763279056573","7.1682109199944","10.803294255445","10.023011023551","8.6001231081571","0.03","0.97","0.23","0.74","0.03"
"2007-6-14","6","1428","-0.37643675638628","5.579566248765","5.18060340272","4.2821409206155","3.5203874526529","6.8416605764999","6.2162944394967","5.8154044111562","0.94","0.06","1","0","0"
"2007-7-13","7","1428","-3.9912566733277","3.7053605553744","3.5440995412396","3.5422287604543","-0.70866287223114","4.3080527020543","4.8684251397856","4.1462073458299","1","0","1","0","0"
"2007-8-12","8","1428","2.9959545283968","4.8000616983547","3.875234217412","-1.9615304100025","4.5928613072654","6.4812045851968","5.60098872349","0.59540279473356","0.95","0.05","1","0","0"
"2007-9-10","9","1428","-3.9060791099235","1.0901821945196","1.8200509571768","-0.87309951065509","-2.4304696938412","2.1809155551213","3.08252220848","0.25771648691853","1","0","1","0","0"
"2007-10-10","10","1428","-2.1351998254601","3.8004991851732","3.7211229354824","-4.5828080969526","0.60742769987172","4.7047082640751","4.5830735611642","-3.7214021799878","1","0","1","0","0"
"2007-11-9","11","1428","0.11364879903012","6.3973138758111","6.0114250462834","-6.7281665320034","3.7087317687398","7.5699647936598","7.0983072949774","-5.1531813368305","0.88","0.12","1","0","0"
"2007-12-8","12","1428","-7.0277157882309","5.517064399502","5.8898409918646","-5.4157175095858","-3.6460306335485","6.534662221841","7.2785021872516","-3.8326633417244","1","0","1","0","0"
"2008-1-7","1","1429","-3.2345683381395","3.3535022304701","3.0664962055251","-3.6841745415643","-0.29366621946578","3.7796637662609","4.2249628869677","-3.0187982076614","1","0","1","0","0"
"2008-2-6","2","1429","0.82483515737924","2.6169027866466","1.6675946788013","-0.17737021277341","2.4100871464509","4.3805661821986","3.5325217371221","1.7979477360171","1","0","1","0","0"
"2008-3-7","3","1429","3.6875205478348","8.8519677136367","8.0482477807251","4.8136664925549","7.2705233093675","10.648505497707","10.047358388192","8.1664146737269","0","1","0.07","0.9","0.03"
"2008-4-5","4","1429","-1.9608774950221","4.868268670579","4.6998229849725","4.6674511436879","1.46861090727","6.2120072261682","6.0057765052132","5.9970888076051","1","0","1","0","0"
"2008-5-5","5","1429","6.0816063547213","12.902845090776","12.273637749419","6.9585617052921","11.180584858457","14.88608651686","14.039509778368","11.147432845581","0","1","0","0","1"
"2008-6-3","6","1429","3.9159906302863","8.8009416636875","8.1642833478841","4.0641742335848","8.1088070472125","10.741735051518","9.8172533233028","7.2139251678294","0","1","0.03","0.77","0.2"
"2008-7-2","7","1429","1.2439491433692","4.5309363237713","3.8597898710265","1.3551883380333","4.2960186416794","6.2815868658379","5.3050486889596","3.4152441727757","1","0","1","0","0"
"2008-8-1","8","1429","9.5023716625151","12.283456775978","11.323441944655","-6.268034951356","12.172180321859","14.254738207985","13.399530543691","-1.1236180119384","0","1","0","0","1"
"2008-8-30","9","1429","2.8768421824129","6.9619241134337","6.1499415936722","-6.2475540419541","5.879613403938","8.6870999875312","8.0535166490539","-3.442741470183","0.01","0.99","0.63","0.37","0"
"2008-9-28","10","1429","-3.6285561959174","3.8666028324718","4.0914678744154","-4.3138384817214","-0.85625729156285","4.3223537063157","4.5202376946179","-3.3909269037658","1","0","1","0","0"
"2008-10-28","11","1429","-0.16420884529911","6.5315873842049","6.1598821868287","-7.0117937144464","3.4989894215823","7.70654903732","7.2937058754967","-5.4659233055864","0.93","0.07","1","0","0"
"2008-11-26","12","1429","-6.9205591640602","5.2024645814816","5.6116460003433","-4.9321442675987","-3.7485625419747","6.1762673264397","6.94365750592","-3.3498702398736","1","0","1","0","0"
"2008-12-26","1","1430","-3.7475271054231","2.8745234119098","2.7931598698039","-3.3005033145776","-1.0217109283581","3.4990903656364","4.080244628032","-2.7871645746253","1","0","1","0","0"
"2009-1-25","2","1430","-1.3819155822519","0.39996713842298","0.027081632944568","-0.17831239614529","0.093955158059932","2.0043594818761","1.2520695732312","0.87520469033535","1","0","1","0","0"
"2009-2-25","3","1430","-0.33011352766619","4.3989402943281","3.9093627088239","3.5064629012246","2.3642757679557","5.860929282384","5.5032820509428","5.2292531887223","1","0","1","0","0"
"2009-3-27","4","1430","2.4938440973493","9.8021202292627","9.1826214845714","6.9649707201376","6.7477688433521","11.357150846323","10.887155217613","9.8500694553406","0.06","0.94","0.28","0.71","0.01"
"2009-4-25","5","1430","-2.0957165815653","5.7026889359913","5.5580901577346","5.4980185271132","1.7113190454096","6.8377350201823","6.6151426919052","6.6111232033536","1","0","1","0","0"
"2009-5-25","6","1430","7.3496022010468","12.164188191695","11.431969792797","4.2763132867369","11.717926696197","14.187795557875","13.250700361729","8.6496971234491","0","1","0","0","1"
"2009-6-23","7","1430","5.1127066220356","7.7373192057961","6.8397461293811","0.14141156949012","8.0285755569209","9.8712312931247","8.8629974113869","3.6069045052005","0","1","0","0.76","0.24"
"2009-7-22","8","1430","1.5535861289909","3.461151440864","2.4462856458429","-2.3756154112621","3.5087360783372","5.6434490146626","4.7401833996957","-0.24871010014772","1","0","1","0","0"
"2009-8-21","9","1430","8.1418181743661","13.422207653618","12.526852917613","-10.269096653847","12.289485703736","15.38259659417","14.66598946457","-5.3657111686139","0","1","0","0","1"
"2009-9-19","10","1430","2.4197504650767","8.9331382041735","8.2436582440319","-8.8523746105773","6.453257665417","10.528603521453","10.032757027174","-6.0813948126992","0.07","0.93","0.39","0.61","0"
"2009-10-18","11","1430","-2.9108892044421","5.2040823986153","5.1905748412512","-5.8794746265746","0.60613076938093","5.9532919974754","5.9082043237071","-5.083795364583","1","0","1","0","0"
"2009-11-17","12","1430","2.7605743222591","7.5115988252057","6.9219300943382","-6.4788817103101","6.3379793849354","9.0278007328546","8.2358580353914","-4.0062690991681","0.02","0.98","0.49","0.51","0"
"2009-12-16","1","1431","-3.8759987966277","2.339194582935","2.3343448465899","-2.7127838356052","-1.2750082566708","3.0410805863926","3.7361854390002","-2.1702831408867","1","0","1","0","0"
"2010-1-15","2","1431","-1.1361531719861","0.75290413878997","0.5052517198105","0.45950870869166","0.29758440064394","2.3643431476291","1.7479965708116","1.4610306568344","1","0","1","0","0"
"2010-2-14","3","1431","-1.0675161709501","4.11921551372","3.7939089392023","3.6630116574503","1.5358405330075","5.3479549932894","5.1112681937112","5.0273229059891","1","0","1","0","0"
"2010-3-16","4","1431","-0.072970437385265","7.2669814554787","6.8284185315351","6.1563264625088","3.541743550289","8.4879899054489","8.2256435058376","7.9919499272738","0.93","0.07","1","0","0"
"2010-4-14","5","1431","-6.1306040111638","4.9562886139955","5.3107149085834","3.0651769482299","-3.2646365007933","5.3407701999568","6.1168067811286","4.7248501480647","1","0","1","0","0"
"2010-5-14","6","1431","-0.12713671315745","5.2291657073137","4.8182182588901","4.1014554613373","3.3654176111784","6.6397190921557","6.0415432679592","5.6103055298117","0.97","0.03","1","0","0"
"2010-6-12","7","1431","-3.9463496454425","1.8419922952819","1.8297012577712","1.4544471316603","-1.270040767251","2.5844490532169","3.4354464819777","2.0678282247749","1","0","1","0","0"
"2010-7-12","8","1431","5.0532333884769","7.4306765261606","6.4367945251746","-4.216686368221","7.4050901316632","9.5801740607231","8.6934895071272","-0.85857234620596","0","1","0","0.94","0.06"
"2010-8-10","9","1431","-0.22152462362575","4.5505308536933","4.0024645286352","-5.3597424786732","2.8362776080783","6.2826487080008","5.8165017522688","-3.5754117202961","1","0","1","0","0"
"2010-9-9","10","1431","6.9853215066351","13.986919728784","13.154789677976","-11.985824116201","11.86026406897","15.845532656463","15.211504678029","-7.4764362753639","0","1","0","0","1"
"2010-10-8","11","1431","2.6343533877924","9.2567670221699","8.6036165099486","-8.9966433730736","6.9428766772384","10.926744009185","10.331595138914","-6.2222986665686","0.04","0.96","0.23","0.76","0.01"
"2010-11-6","12","1431","-1.7126444069101","4.2357521784284","4.023750071545","-4.8623001766337","1.6981679387463","5.3116953213981","4.9252449842446","-3.9532719016158","1","0","1","0","0"
"2010-12-6","1","1432","5.344021271133","7.6683287997371","6.793392914132","-3.0722814553341","7.7729413647064","9.5554810079243","8.6109263235633","0.28480286496333","0","1","0","0.86","0.14"
"2011-1-4","2","1432","-2.1067994250472","0.99201482774082","1.063362181657","0.93432547580377","-0.45097610079397","1.930729410643","1.6030313699237","1.5958550318697","1","0","1","0","0"
"2011-2-3","3","1432","-0.89384043646795","4.6313086621037","4.2734520347549","4.0703236169012","1.9107381524314","5.8812401410135","5.6231712343767","5.4993359944533","1","0","1","0","0"
"2011-3-5","4","1432","-0.048829443298902","7.3322321937081","6.9021015947759","6.2264408895516","3.5298725951886","8.5245808402155","8.2678237894478","8.034290712755","0.93","0.07","1","0","0"
"2011-4-3","5","1432","-6.715753731388","4.9666383440083","5.4645965502103","2.4501844903063","-4.1878009221624","5.5590398091975","6.3698763505064","4.3185984484433","1","0","1","0","0"
"2011-5-3","6","1432","-2.8258688818426","3.4328622284902","3.499906194675","3.2566869278679","-0.011835100145322","3.9966742178111","3.954490932266","3.9021177289673","1","0","1","0","0"
"2011-6-2","7","1432","3.1480690321907","5.498779435968","4.685546033796","0.40040469246935","5.5340890135693","7.3078180597541","6.3799323026706","2.87427909215","0.5","0.5","0.78","0.22","0"
"2011-7-1","8","1432","-2.1030764918539","1.4238427765812","1.3704434103161","-1.8894477063334","-0.21818485941874","2.2762148696757","1.914996938227","-1.3378842643049","1","0","1","0","0"
"2011-7-31","9","1432","3.8324642525565","8.6364552813263","7.8130383119211","-7.6187449050471","7.3611205981003","10.500393283103","9.8509189517845","-4.4504410101133","0","1","0.06","0.9","0.04"
"2011-8-29","10","1432","-1.3606379278985","5.8288968532361","5.5176467404626","-6.8023015310233","2.2462434694183","7.1139894200148","6.8864854316939","-5.3716027926208","1","0","1","0","0"
"2011-9-28","11","1432","6.824918710858","13.381806547906","12.55603594906","-11.14538745956","11.586175544692","15.191510470749","14.504984804221","-6.8543899062053","0","1","0","0","1"
"2011-10-27","12","1432","3.3333296058789","7.8428768661762","7.1249056623045","-6.6196386679053","7.0737710609904","9.7420994031927","8.8766360836926","-3.835779522982","0","1","0.19","0.81","0"
"2011-11-25","1","1433","-1.0274264241479","1.5143890423091","1.0001977048666","-1.6861965650899","1.4860881882067","3.3861536201656","2.404250335826","-0.63318570472885","1","0","1","0","0"
"2011-12-25","2","1433","5.4267624090325","8.1807746871831","7.2266693652143","1.5641313723471","7.9709949404573","10.196041519824","9.364557752191","5.0454857125588","0","1","0","0.73","0.27"
"2012-1-23","3","1433","-2.8654336287143","3.9539632497112","4.0430960698484","3.858243796058","-0.066797589311723","4.6969904219213","4.7182660181981","4.68191494234","1","0","1","0","0"
"2012-2-22","4","1433","-0.29298425539143","7.0409090901617","6.6202180394309","6.0676915856038","3.3159792165995","8.303573101206","8.0439492402406","7.8344479016461","0.97","0.03","1","0","0"
"2012-3-22","5","1433","-6.7014506757262","4.7893692186662","5.3212114914946","2.215579160691","-4.2536827187494","5.4344671465692","6.2704429462507","4.080938109812","1","0","1","0","0"
"2012-4-21","6","1433","-2.8383936266393","2.8938929195484","3.0103216308961","2.6728532109726","-0.32573563837","3.4148453742949","3.419584927138","3.344272667109","1","0","1","0","0"
"2012-5-21","7","1433","1.7299256364118","3.8267141753281","3.0379466669941","0.28132007102255","3.7550845740488","5.492792405233","4.5969904880947","2.0966155613705","1","0","1","0","0"
"2012-6-19","8","1433","-4.8350179883323","2.4280599504961","3.0854757146766","-2.505771014284","-2.9006837137496","3.6329726735134","4.3340360225191","-1.4645472977275","1","0","1","0","0"
"2012-7-18","9","1433","-1.0556964563203","4.626563636157","4.2963564052981","-5.2846494715409","1.8595075514764","5.7100223150436","5.4257682700069","-4.1467430301443","1","0","1","0","0"
"2012-8-18","10","1433","3.7561082416179","10.01079082159","9.2774909104153","-9.2838870853586","7.7892826840142","11.639077848956","11.088999181416","-6.1509598199886","0","1","0.02","0.83","0.15"
"2012-9-16","11","1433","-1.0329661457226","5.6201520178307","5.2530226943692","-6.4072062741828","2.4598282259714","6.8245390253646","6.5505956592521","-5.0208202349346","1","0","1","0","0"
"2012-10-16","12","1433","7.4901177971924","11.844582586918","11.023448083787","-8.0977203546418","11.368451675564","13.774577204544","12.869881416643","-3.8431063786314","0","1","0","0","1"
"2012-11-14","1","1434","3.731235215478","5.9381052051902","4.9932283065167","-2.5573509202439","6.2406707613532","8.0896441002177","7.0758396388601","0.1628873723505","0.21","0.79","0.4","0.6","0"
"2012-12-13","2","1434","-2.1557216830044","2.2787768826059","2.1770657706082","2.0814092911671","0.23265149453381","3.1634868591813","2.8134891580582","2.7667056021372","1","0","1","0","0"
"2013-1-12","3","1434","3.4581140611567","8.7196023120545","7.9167333315798","4.9261743770691","7.1953296671358","10.618336779447","9.9969752223269","8.0484174999066","0","1","0.1","0.87","0.03"
"2013-2-10","4","1434","-3.6175997023928","5.0603619167104","5.2032685587527","4.7612887915514","-0.37286610903822","5.6798381351881","5.8125990873411","5.6714071853074","1","0","1","0","0"
"2013-3-12","5","1434","1.4132959103666","7.6930539563998","7.0781094307579","5.6044055682224","5.0910601593055","9.1322569489762","8.6959698376244","7.9022563694572","0.4","0.6","0.9","0.1","0"
"2013-4-10","6","1434","-3.5267600566203","2.3094659999234","2.4672198001756","1.6615617876622","-1.2542686628495","2.4829623282614","3.16401733949","2.4666345937032","1","0","1","0","0"
"2013-5-10","7","1434","1.7353620925076","3.6622286367464","2.8161651597729","-0.092237611206599","3.5956964323647","5.3336393054158","4.4291530848938","1.7146765553043","1","0","1","0","0"
"2013-6-9","8","1434","5.7001407089514","8.0876654462725","7.2034077068818","-3.9665616194199","7.7243125301554","9.7020603161055","8.8978236179338","-0.62355538468495","0","1","0","0.87","0.13"
"2013-7-8","9","1434","-2.1587714282937","4.490619469161","4.3873787531865","-4.950407402555","0.66286419434523","5.0425563728942","4.9502670256294","-4.3144408387037","1","0","1","0","0"
"2013-8-7","10","1434","0.87292954424172","7.0169215152202","6.4681137878767","-7.2609457711122","4.2889698084565","8.2810235502925","7.8836333280849","-5.3578454988153","0.69","0.31","1","0","0"
"2013-9-5","11","1434","-5.1455485664126","4.2168186619269","4.4757892787843","-4.1571741605321","-2.49655143074","4.5647723191239","5.2622588687996","-3.0207676620964","1","0","1","0","0"
"2013-10-5","12","1434","0.74552615580992","4.4712520944063","3.7884678053776","-4.382116927591","3.532731667388","6.0251363237441","5.3662103635229","-2.6584384238487","1","0","1","0","0"
