"DATE","BULAN","TAHUN","TINGGI HILAL","ELONGASI GEOSENTRIK","ELONGASI TOPOSENTRIK","UMUR BULAN","AZIMUT MATAHARI","AZIMUT BULAN","BEDA AZIMUT","ILUMINASI","ODDEH","KATSNER","ATM (100)","ATM (50)","ATM (25)"
"1989-8-2","1","1410","7.3392673186076","9.1248962474026","8.2075073231781","18.563055555556","287.7449450297","286.98655861121","-0.75838641848878","0.51406038347529","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"1989-8-31","2","1410","0.1283424260983","2.6437136145217","2.0991000390977","4.8925","278.53229691186","276.66637143419","-1.865925477668","0.033607797268631","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"1989-9-30","3","1410","2.7623729650968","6.9427159552105","6.4006434297052","12.775277777778","267.00012723395","261.70328494137","-5.2968422925844","0.31292723306608","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"1989-10-30","4","1410","5.7142649898648","9.9761506433426","9.3317659380706","19.093611111111","255.94015736896","249.28131472774","-6.6588426412248","0.66462570123381","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"1989-11-28","5","1410","-1.4459779200267","4.8048897258906","4.8349491779632","1.0083333333333","248.37741032856","243.58046474994","-4.7969455786201","0.17893213727236","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1989-12-28","6","1410","2.4363207934619","4.8015804299139","4.0163887132086","7.6055555555556","246.42810637191","244.09497576856","-2.3331306033557","0.12320946011112","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"1990-1-26","7","1410","5.7625296437729","8.1268951177187","7.2486206164189","15.737222222222","251.28547327462","254.29617838597","3.0107051113505","0.4010159978892","Visible Optic","Visible Naked Eye","Not Visible","Not Visible","Visible"
"1990-2-25","8","1410","-1.7375094931355","2.2222117221627","2.3967777246873","2.0869444444444","260.72902374214","262.94927876324","2.2202550211026","0.043935734724992","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1990-3-27","9","1410","3.3996051857964","9.7348287133955","9.2335611734414","14.963611111111","272.50159156784","280.71169035736","8.2100987895192","0.65032300567234","Not Visible","Visible Optic","Visible","Visible","Visible"
"1990-4-25","10","1410","-0.83622353565668","6.1752235428835","6.0897355174204","6.1","283.17505217182","289.26543397577","6.0903818039412","0.28326087644356","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1990-5-25","11","1410","9.70006611977","14.045712514904","13.240597408518","22.686111111111","291.00080737419","299.05906410896","8.0582567347744","1.3343109308197","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1990-6-23","12","1410","6.8644731648892","9.3277284984197","8.4076455539624","15.626388888889","293.50863800015","296.89714067049","3.388502670337","0.53923154258551","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"1990-7-22","1","1411","2.4689424854221","4.2859320884765","3.3023812712802","7.7319444444444","290.33635191963","290.3060860743","-0.030265845325175","0.0831520280489","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"1990-8-21","2","1411","8.6695247851562","11.749627592553","10.92463359092","22.003055555556","282.11613410505","276.707963425","-5.4081706800493","0.90978436998822","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1990-9-19","3","1411","1.6848861856429","6.3874176700437","5.9384390062534","9.8125","271.40532548775","266.0266593372","-5.3786661505556","0.26937659861148","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"1990-10-19","4","1411","5.6023199167674","10.158799130784","9.5299891342037","18.921666666667","259.85489923451","252.81631669367","-7.0385825408439","0.69305645091236","Visible Optic","Visible Optic","Visible","Visible","Visible"
"1990-11-17","5","1411","-1.5397111676465","4.6102308196637","4.6601255399378","1.5363888888889","250.76754582519","246.16025494068","-4.6072908845099","0.16622012488612","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1990-12-17","6","1411","1.4412206175596","3.9173338419012","3.2346908566218","6.4788888888889","246.34474210628","244.04460643307","-2.3001356732103","0.079923623226319","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"1991-1-15","7","1411","3.0894382026502","5.195512468197","4.3626935842135","11.216111111111","248.73822093316","250.64820940152","1.9099884683595","0.14528082796399","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"1991-2-15","8","1411","4.4087984765551","9.1329292407901","8.5318905688094","17.514722222222","257.03122443955","263.76839899833","6.737174558778","0.55555512896665","Visible Optic","Visible Optic","Visible","Visible","Visible"
"1991-3-16","9","1411","-2.8149678129158","4.6282206803742","4.9272705648581","2.6861111111111","268.03582599146","272.54954728294","4.5137212914762","0.18567194528908","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1991-4-15","10","1411","3.1423106823515","9.6871350446517","9.2221052020139","14.995833333333","279.63741892043","287.96194659568","8.3245276752486","0.64879370159833","Not Visible","Visible Optic","Visible","Visible","Visible"
"1991-5-14","11","1411","-0.19420850043176","5.3459369712334","5.1253356209674","5.8863888888889","288.59826735683","293.68383283062","5.0855654737862","0.2006653488626","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"1991-6-13","12","1411","10.955522070484","13.325476635245","12.37018341738","22.402777777778","293.27121630722","297.04038798567","3.7691716784501","1.1651674653226","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1991-7-12","1","1412","7.2970671462236","9.2027540217112","8.2024754895426","15.504722222222","292.07549084236","290.98760494328","-1.0878858990794","0.5132025053184","Visible Naked Eye","Visible Naked Eye","Not Visible","Visible","Visible"
"1991-8-10","2","1412","2.2856478899094","5.5438412605243","4.8445213904529","8.1988888888889","285.66119724132","281.95348166793","-3.7077155733963","0.17915477609227","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"1991-9-9","3","1412","9.3208881569138","13.864738645361","13.109832141822","23.599722222222","275.36021281969","267.03410644043","-8.3261063792642","1.3084870617964","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1991-10-8","4","1412","3.3441017087244","8.3703434218114","7.824715142962","12.895","264.07865897567","257.45929567899","-6.6193632966753","0.46740791688951","Not Visible","Visible Optic","Visible","Visible","Visible"
"1991-11-6","5","1412","-2.8101357476958","4.3309372450873","4.6444621833565","-0.62111111111111","253.87381438989","249.66872395873","-4.2050904311592","0.16515935622906","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1991-12-6","6","1412","1.4546936487862","3.7659391749203","3.0330252240724","6.8069444444444","247.25065368033","245.25943051843","-1.9912231618995","0.070223836633115","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"1992-1-5","7","1412","3.211440569633","5.3977944150394","4.5919049613358","11.825833333333","247.04029732249","249.21507701659","2.1747796940964","0.16098217860744","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"1992-2-4","8","1412","3.406082435624","8.0773260008973","7.5393662334445","16.076666666667","253.39491725202","259.63247121711","6.2375539650819","0.4340543194343","Not Visible","Visible Optic","Visible","Visible","Visible"
"1992-3-4","9","1412","-4.9913212596553","4.7231394765643","5.3853030193435","-2.4233333333333","263.60344161714","267.03095801939","3.4275164022563","0.22206118915469","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1992-4-3","10","1412","-1.7627514533859","5.6306266425834","5.7051961193881","5.6838888888889","275.43517333832","281.0656583223","5.630484983988","0.24879693199146","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1992-5-3","11","1412","4.8265161662887","9.3800711417555","8.7308862291547","16.775","285.8306207111","292.48530169746","6.6546809863583","0.58160641348751","Visible Optic","Visible Optic","Not Visible","Visible","Visible"
"1992-6-1","12","1412","1.2799163382468","3.8827892875545","3.1520451102247","6.5338888888889","292.18451599958","294.52340638638","2.3388903867996","0.075786367725422","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"1992-6-30","1","1413","11.157107074856","13.049398653957","12.06427604618","22.268055555556","293.15060516222","291.80966417695","-1.3409409852687","1.1084817025441","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1992-7-29","2","1413","6.5025972448598","9.6983876315122","8.8440352699534","15.066666666667","288.43185623946","283.48259877264","-4.949257466827","0.59658134858069","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"1992-8-28","3","1413","1.5127327515443","6.7344974165783","6.289587977482","7.9419444444444","279.51315694705","273.67697619779","-5.8361807492528","0.30205852779671","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"1992-9-27","4","1413","10.059917532403","14.54151989716","13.754889354061","23.893333333333","268.06822992931","259.62940278337","-8.4388271459427","1.4396826073598","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1992-10-26","5","1413","4.9487926251986","8.4123244646809","7.6513974006834","13.975833333333","257.19525601846","252.1787661391","-5.0164898793567","0.44680760771286","Visible Optic","Visible Optic","Not Visible","Visible","Visible"
"1992-11-24","6","1413","-1.132049609033","1.8228688084121","1.7260346496272","1.4711111111111","249.08310700087","247.38287130411","-1.7002356967575","0.022821586808791","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1992-12-24","7","1413","2.8777979845875","5.1589832638761","4.3454374304329","10.188888888889","246.29219558659","248.55360925995","2.261413673363","0.14414352016965","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"1993-1-23","8","1413","3.9791675398246","8.6387839390238","8.071076239827","16.617777777778","250.35796260823","256.84170335575","6.4837407475138","0.49736322822328","Not Visible","Visible Optic","Visible","Visible","Visible"
"1993-2-21","9","1413","-4.827331261087","4.8888871418011","5.4979081932177","-2.0705555555556","259.35153685191","263.13511365239","3.7835768004773","0.23143274599003","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1993-3-23","10","1413","-2.7240048553256","4.9953281796448","5.2461814677474","3.5594444444444","271.02727506595","275.92349260073","4.8962175347856","0.210518460901","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1993-4-22","11","1413","1.3730867126593","5.8552036619561","5.4242351537296","10.7575","282.26538334834","287.22096238237","4.9555790340336","0.22472266699883","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"1993-5-22","12","1413","7.7218566343297","10.054183076374","9.1823373244389","20.363333333333","290.48221332355","293.82675195109","3.344538627545","0.64320832926","Visible Naked Eye","Visible Naked Eye","Not Visible","Visible","Visible"
"1993-6-20","1","1414","2.9401809636414","4.9111623185229","3.994399782806","8.6519444444444","293.51367578971","292.20322976268","-1.310446027031","0.12175750695827","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"1993-7-19","2","1414","10.765076275366","13.697528572476","12.811603840154","23.231666666667","290.67134448277","285.19930017538","-5.4720443073986","1.2496987396438","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1993-8-18","3","1414","5.6718325392658","10.166261565926","9.4517353349061","15.184722222222","283.01743856341","276.15059634344","-6.8668422199683","0.68133018960923","Visible Optic","Visible Optic","Not Visible","Visible","Visible"
"1993-9-16","4","1414","1.0708519994227","6.4257174622704","6.0318843905811","7.4211111111111","272.46851990713","266.74479834612","-5.7237215610078","0.27784014677138","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"1993-10-16","5","1414","10.667843239728","13.750164668195","12.853157401357","22.934722222222","260.85751499802","255.08814434838","-5.7693706496407","1.2576998889447","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1993-11-14","6","1414","5.5384280338267","7.4782819580175","6.4967146408258","13.025833333333","251.46228502927","250.19233700598","-1.2699480232957","0.32208830349648","Visible Optic","Visible Optic","Not Visible","Not Visible","Visible"
"1993-12-13","7","1414","-1.2020659384796","1.8856433169737","1.8194636851522","1.3602777777778","246.53986877147","248.32185436183","1.7819855903591","0.025355849317532","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1994-1-12","8","1414","2.7871598610001","7.4335959900299","6.8914142399343","11.855277777778","248.07850451727","253.94410984374","5.865605326471","0.36265339102146","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"1994-2-11","9","1414","4.8964943736312","11.12485643931","10.604754777054","20.5575","255.77130088221","264.7042439936","8.9329431113871","0.85774077106785","Visible Optic","Visible Optic","Not Visible","Visible","Visible"
"1994-3-12","10","1414","-2.4672922102577","4.8159858450477","5.0315513222272","3.8133333333333","266.5556715334","271.31665148706","4.7609799536602","0.1936307330441","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1994-4-11","11","1414","1.1770264365587","5.2825655957492","4.8471129449309","10.365","278.27364167202","282.68445365307","4.4108119810473","0.17944802777682","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"1994-5-11","12","1414","5.7225471611718","7.901903283843","7.0631471009199","17.380555555556","287.90907890422","290.54139810943","2.6323192052108","0.38086020858287","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"1994-6-9","1","1415","-0.32674377897703","2.4618954834723","2.0758013308782","2.0505555555556","293.0023958237","290.98924071477","-2.0131551089293","0.032977661921396","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"1994-7-8","2","1415","4.6537969011124","7.8257392413496","7.0816653035121","12.975277777778","292.42622362087","287.94521341877","-4.4810102021052","0.38290525775855","Not Visible","Visible Optic","Visible","Visible","Visible"
"1994-8-7","3","1415","-1.6657557094964","5.0970373872251","5.1630025318552","1.9075","286.44395132917","281.34724342423","-5.0967079049413","0.20387686085709","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1994-9-6","4","1415","5.6728834351879","9.854939695691","9.1314243869953","16.074444444444","276.38985181018","269.97343771062","-6.4164140995638","0.63604425825791","Visible Optic","Visible Optic","Not Visible","Visible","Visible"
"1994-10-5","5","1415","1.1447016896393","4.6086403439344","4.0300204962769","6.6275","265.13359175804","261.62219756063","-3.5113941974037","0.12398147867014","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"1994-11-4","6","1415","10.517107404846","12.43167671342","11.436078675411","20.965277777778","254.40683675675","253.00229112821","-1.4045456285458","0.99641483341371","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1994-12-3","7","1415","4.5445999357299","6.9936507085654","6.0803176567461","10.822222222222","247.6164423483","250.45595666044","2.8395143121414","0.28217029806173","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"1995-1-1","8","1415","-2.7444238082341","4.2879846762018","4.6045306842517","0.032777777777778","246.68604618039","250.87747407998","4.1914278995906","0.16225400719274","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1995-1-31","9","1415","2.348047198175","8.3416375545954","7.9016513794921","12.2775","252.31564660734","259.55012911551","7.2344825081752","0.47661031913691","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"1995-3-2","10","1415","6.727207379418","12.321505077525","11.698798262324","23.167777777778","262.55084798494","271.49676249255","8.9459145076069","1.0430508367806","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1995-3-31","11","1415","0.87623960629461","4.5600757568026","4.0962868451849","8.595","273.99022782183","277.71287059751","3.72264277568","0.12811421310053","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"1995-4-30","12","1415","5.7623317577318","7.8605885263324","7.0088079559123","16.9275","284.70361411956","287.07799957873","2.3743854591642","0.37502554203113","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"1995-5-29","1","1416","-0.4841571017269","2.8532128193939","2.5908621830512","1.0216666666667","291.63915506353","289.07175216742","-2.5674028961171","0.051418434395717","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1995-6-28","2","1416","3.0561200047699","6.4346034946433","5.7986548390541","9.7225","293.36479123472","289.06236315123","-4.3024280834824","0.256904352538","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"1995-7-27","3","1416","-4.4282028523","5.4380046004643","5.9379527757826","-4.5686111111111","289.30997826649","284.57811470876","-4.7318635577232","0.26995181364635","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1995-8-26","4","1416","0.18455555220772","5.029405188503","4.7464301485964","6.1291666666667","280.47525833767","275.83911514067","-4.6361431969958","0.1721705119869","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"1995-9-25","5","1416","6.6905040208853","9.3669843252034","8.5097078843868","17.656944444444","269.13986293662","265.15591074364","-3.9839521929761","0.55249647448872","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"1995-10-24","6","1416","1.5254615077971","3.3483785458412","2.3605375315365","5.9313888888889","258.14544527551","258.0538885251","-0.09155675041012","0.042436274133811","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"1995-11-23","7","1416","9.42653017863","11.63273469551","10.669134829019","18.934166666667","249.4434380397","252.38251335621","2.9390753165067","0.86766343602816","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1995-12-22","8","1416","2.4927265124555","6.964412734281","6.3779489835562","8.5066666666667","246.26280759083","251.70618179945","5.4433742086213","0.31060145605555","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"1996-1-20","9","1416","8.8355265904762","13.920389804827","13.1729914828","22.218333333333","249.73122171985","258.71054404611","8.9793223262605","1.3209497781086","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1996-2-19","10","1416","2.3937728962632","7.4115272042136","6.8915064672588","11.525","258.36668266552","264.45729471389","6.0906120483695","0.362519542205","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"1996-3-20","11","1416","9.1490139457727","12.937299654973","12.142848855757","0.077222222222218","269.9441677959","276.88527793315","6.9411101372494","1.1232315446143","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1996-4-18","12","1416","4.2665789151569","6.2003543561369","5.2848797017786","11.784722222222","280.98325959821","282.37041014252","1.3871505443076","0.21319179549342","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"1996-5-18","1","1417","9.8976795646329","11.635535210709","10.731374168511","22.706111111111","289.70550936577","289.61305863843","-0.092450727334608","0.87814314393214","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1996-6-16","2","1417","3.1150930605214","6.3785487187105","5.7231024340467","8.9175","293.43913129034","289.29453122288","-4.1446000674641","0.25027055599876","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"1996-7-16","3","1417","6.3570578536812","9.5609193811818","8.8229641105658","18.374444444444","291.33763252965","286.2152288466","-5.1224036830467","0.59416437475341","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"1996-8-14","4","1417","-1.1041103626789","3.9230152854121","3.882214339529","3.0952777777778","284.20797266826","280.33465781935","-3.8733148489185","0.1153021987029","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1996-9-13","5","1417","3.1176179286303","5.4832781574008","4.6931281476656","11.478333333333","273.52728226743","270.99335334362","-2.5339289238133","0.16813904283531","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"1996-10-13","6","1417","8.46636016976","10.250188085885","9.3216474318091","20.294444444444","261.87931612895","261.23731980659","-0.64199632235841","0.66288442386053","Visible Naked Eye","Visible Naked Eye","Not Visible","Visible","Visible"
"1996-11-11","7","1417","2.0064768091249","4.942450168861","4.2459018913913","6.3158333333333","252.19973841856","255.35670439681","3.1569659782469","0.1377189466441","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"1996-12-11","8","1417","7.8611548655098","11.208463946686","10.371003801326","17.855277777778","246.66797832271","252.33783017804","5.6698518553238","0.82010090818859","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1997-1-9","9","1417","0.55878116967115","6.0629025076005","5.7366838714013","6.5847222222222","247.65553686972","253.22090772663","5.5653708569144","0.25138101284626","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"1997-2-8","10","1417","7.7532977227868","12.096061708521","11.313832440161","19.958333333333","254.88158193944","262.26908187835","7.3874999389127","0.97533350692145","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1997-3-9","11","1417","2.8730237561647","5.6932423230984","4.885116421909","9.6683333333333","265.47802213889","268.66145947523","3.1834373363434","0.18208451597881","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"1997-4-8","12","1417","11.263053162052","13.67064388741","12.744933300639","23.639166666667","277.25608339868","281.29439570014","4.0383123014588","1.2367982756325","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1997-5-7","1","1418","6.717274251629","8.5709458294558","7.6136324145549","13.726388888889","286.90954455042","285.92967484878","-0.9798697016422","0.4424203722648","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"1997-6-5","2","1418","1.1002888852231","5.2619242450893","4.8094431754597","3.4241666666667","292.6411654347","288.23731246824","-4.4038529664656","0.17686619832696","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"1997-7-4","3","1418","6.0377400528064","8.8637132446946","8.0735470866868","15.920555555556","292.83043963125","288.58428197806","-4.2461576531862","0.49756360873709","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"1997-8-3","4","1418","-1.1193865929174","3.3790029973986","3.334356518662","2.4252777777778","287.46265363914","284.14010683132","-3.3225468078209","0.085073569952332","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1997-9-2","5","1418","2.8393671232021","4.8773701743345","4.0511358261555","10.770277777778","277.77706947146","276.06677232128","-1.7102971501802","0.12525935064308","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"1997-10-2","6","1418","6.6725552528309","8.4020267869799","7.5068557255535","17.693055555556","266.19710228242","266.31989242462","0.12279014220616","0.43022418604118","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"1997-10-31","7","1418","-0.72946607690288","3.9067524797266","3.7726656638984","0.52888888888889","255.5976127986","259.36920066089","3.7715878622849","0.10899158590532","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1997-11-30","8","1418","2.5439628147599","6.5354511137534","5.9585400493185","8.4680555555556","248.03501843976","252.94527849189","4.910260052129","0.27126812095539","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"1997-12-30","9","1418","6.7110078151075","10.41239187457","9.6426854509711","18.005","246.55677417276","252.57447291165","6.0176987388962","0.70924762080237","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"1998-1-28","10","1418","-0.21492850278055","3.828769010554","3.5268941514363","5.0575","251.56674178773","255.03916532744","3.4724235397062","0.095001410522244","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"1998-2-27","11","1418","7.4733609894937","10.26968577721","9.3679957802412","17.548888888889","261.50577527482","265.84803850885","4.3422632340265","0.66923258634335","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1998-3-28","12","1418","3.3997767644609","5.2539234105169","4.2350760089404","7.5336111111111","272.91818083983","272.78802556836","-0.13015527146916","0.1368676128209","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"1998-4-27","1","1419","12.386425215483","14.290913607232","13.310320062685","22.857222222222","283.8416397682","285.40344671224","1.5618069440391","1.348398743084","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1998-5-26","2","1419","7.7997182616309","9.8655510049027","8.9075330438914","14.935","291.18522808581","288.98471849303","-2.2005095927847","0.60527496426703","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1998-6-24","3","1419","2.2612163296669","5.5956603995636","4.9346839562905","6.7025","293.48632645934","289.64172475194","-3.8446017074009","0.18601206229695","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"1998-7-24","4","1419","8.6070279387259","10.743245500459","9.848500248824","20.911944444444","289.90767934825","287.09206165428","-2.8156176939691","0.73973079312437","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1998-8-22","5","1419","2.3035188465528","4.135748631478","3.2367367375298","8.6002777777778","281.75771604977","280.95953307462","-0.79818297514851","0.079900472121697","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"1998-9-21","6","1419","6.85220769024","8.6027732596649","7.7090722853296","17.554444444444","270.60140950777","271.204994167","0.60358465922667","0.45370162148085","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"1998-10-20","7","1419","-0.54164111376016","4.2613752953989","4.1018389392876","0.37666666666667","259.47511005088","263.56686577348","4.0917557226003","0.12883706288276","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1998-11-19","8","1419","1.5520330491234","5.7204892160144","5.2556521934966","6.1780555555556","250.27780068578","254.96139943912","4.6835987533422","0.21118742991664","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"1998-12-19","9","1419","3.4729517883553","6.9482779896552","6.2898095400135","12.151111111111","246.29018473894","250.87701146821","4.5868267292704","0.3021730422002","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"1999-1-16","10","1419","-4.7622251752045","3.3720327347562","4.2222477851689","-4.7208333333333","248.94580324591","250.4942167382","1.5484134922877","0.13670693647569","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1999-2-16","11","1419","0.57971376407985","2.4249285230998","1.4848141625733","4.3933333333333","257.39769997057","257.85385368857","0.45615371799573","0.016745286864017","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"1999-3-18","12","1419","7.8441647461861","9.7722009907557","8.794836666645","16.045555555556","268.85323663832","270.28935475617","1.4361181178485","0.59004497071207","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1999-4-16","1","1420","3.6329721513829","5.9974279686575","5.0903829428008","6.2525","280.01519862793","277.571635971","-2.443562656928","0.19790454264151","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"1999-5-16","2","1420","12.325346276456","14.160284675353","13.165220064902","22.396111111111","289.08797835185","289.50701061136","0.41903225950728","1.3192028381782","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1999-6-14","3","1420","7.7275957083669","9.7257199249672","8.7414181215954","15.4575","293.32552784144","291.5533288516","-1.7721989898417","0.58283112211","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1999-7-13","4","1420","2.7934365836744","4.9333444747955","4.015428378946","8.2108333333333","291.92165559998","290.19761837289","-1.7240372270928","0.12301420950017","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"1999-8-12","5","1420","10.8989920689","12.702662699314","11.756169038607","23.518611111111","285.04629319959","284.29316128429","-0.75313191529688","1.0529963259903","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"1999-9-10","6","1420","5.2992218823584","7.2361472631482","6.3205684570368","12.572777777778","274.95864299436","276.49082216063","1.5321791662715","0.30500892380649","Visible Optic","Visible Optic","Not Visible","Not Visible","Visible"
"1999-10-9","7","1420","-1.0185393168288","4.573493777066","4.516097103107","-1.0333333333333","263.67612571487","268.18901375404","4.5128880391742","0.15617968969148","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"1999-11-8","8","1420","2.095257629963","5.790165931329","5.2366983168316","6.6852777777778","253.26379581331","257.60579445761","4.3419986442999","0.2096364485395","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"1999-12-8","9","1420","3.6572623093551","6.5330158155037","5.8182170817115","12.234444444444","247.01734540563","250.7189450469","3.7015996412663","0.25858630683439","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2000-1-6","10","1420","-5.3853983654731","3.8059765769441","4.6727405132938","16.763888888889","247.16266741858","248.21944813022","1.0567807116331","0.16747278196176","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2000-2-5","11","1420","-2.162062559038","1.3939655107973","1.881206823622","-1.9852777777778","253.71287702335","252.38072769628","-1.3321493270712","0.027251036797304","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2000-3-6","12","1420","2.5315030482997","4.6679262160382","3.816539741792","5.6522222222222","264.40291823176","262.60133051601","-1.801587715747","0.11128706621907","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
